"typeResult","idGame","slugTeam","idTeam","pctEFGOpponent","pctTOVOpponent","pctOREBOpponent","teamName","cityTeam","minExact","rateFTA","rateFTAOpponent"
"team",22200348,"NYK",1610612752,0.398,0.185,0.25,"Knicks","New York",240,0.244,0.241
"team",22200348,"CLE",1610612739,0.436,0.205,0.358,"Cavaliers","Cleveland",240,0.241,0.244
"team",22200344,"NOP",1610612740,0.556,0.187,0.279,"Pelicans","New Orleans",240,0.444,0.296
"team",22200344,"DEN",1610612743,0.574,0.108,0.152,"Nuggets","Denver",240,0.296,0.444
"team",22200347,"MEM",1610612763,0.518,0.144,0.26,"Grizzlies","Memphis",240,0.315,0.357
"team",22200347,"DET",1610612765,0.549,0.131,0.314,"Pistons","Detroit",240,0.357,0.315
"team",22200345,"SAS",1610612759,0.622,0.11,0.354,"Spurs","San Antonio",240,0.207,0.213
"team",22200345,"PHX",1610612756,0.471,0.186,0.32,"Suns","Phoenix",240,0.213,0.207
"team",22200349,"WAS",1610612764,0.594,0.134,0.25,"Wizards","Washington",240,0.143,0.229
"team",22200349,"LAL",1610612747,0.514,0.09,0.259,"Lakers","Los Angeles",240,0.229,0.143
"team",22200351,"POR",1610612757,0.495,0.151,0.269,"Trail Blazers","Portland",240,0.256,0.132
"team",22200351,"IND",1610612754,0.587,0.15,0.298,"Pacers","Indiana",240,0.132,0.256
"team",22200359,"IND",1610612754,0.473,0.117,0.267,"Pacers","Indiana",240,0.2,0.202
"team",22200359,"GSW",1610612744,0.561,0.158,0.308,"Warriors","Golden State",240,0.202,0.2
"team",22200356,"PHI",1610612755,0.521,0.177,0.464,"76ers","Philadelphia",290,0.414,0.468
"team",22200356,"HOU",1610612745,0.546,0.179,0.283,"Rockets","Houston",290,0.468,0.414
"team",22200352,"LAC",1610612746,0.541,0.099,0.296,"Clippers","LA",240,0.226,0.173
"team",22200352,"CHA",1610612766,0.565,0.119,0.327,"Hornets","Charlotte",240,0.173,0.226
"team",22200355,"TOR",1610612761,0.561,0.113,0.265,"Raptors","Toronto",240,0.353,0.233
"team",22200355,"BOS",1610612738,0.518,0.131,0.294,"Celtics","Boston",240,0.233,0.353
"team",22200353,"ORL",1610612753,0.524,0.16,0.208,"Magic","Orlando",240,0.312,0.306
"team",22200353,"MIL",1610612749,0.409,0.134,0.3,"Bucks","Milwaukee",240,0.306,0.312
"team",22200358,"PHX",1610612756,0.643,0.132,0.275,"Suns","Phoenix",240,0.286,0.31
"team",22200358,"DAL",1610612742,0.511,0.127,0.389,"Mavericks","Dallas",240,0.31,0.286
"team",22200357,"MIA",1610612748,0.511,0.118,0.208,"Heat","Miami",240,0.278,0.1
"team",22200357,"MEM",1610612763,0.481,0.176,0.24,"Grizzlies","Memphis",240,0.1,0.278
"team",22200354,"OKC",1610612760,0.495,0.163,0.356,"Thunder","Oklahoma City",240,0.253,0.167
"team",22200354,"ATL",1610612737,0.516,0.149,0.288,"Hawks","Atlanta",240,0.167,0.253
"team",22200362,"DEN",1610612743,0.618,0.172,0.184,"Nuggets","Denver",240,0.359,0.431
"team",22200362,"DAL",1610612742,0.596,0.171,0.238,"Mavericks","Dallas",240,0.431,0.359
"team",22200360,"LAL",1610612747,0.554,0.08,0.267,"Lakers","Los Angeles",240,0.27,0.183
"team",22200360,"CLE",1610612739,0.461,0.158,0.315,"Cavaliers","Cleveland",240,0.183,0.27
"team",22200361,"MIA",1610612748,0.603,0.133,0.261,"Heat","Miami",240,0.338,0.172
"team",22200361,"DET",1610612765,0.494,0.156,0.239,"Pistons","Detroit",240,0.172,0.338
"team",22200365,"NYK",1610612752,0.412,0.115,0.241,"Knicks","New York",240,0.289,0.282
"team",22200365,"ATL",1610612737,0.548,0.148,0.333,"Hawks","Atlanta",240,0.282,0.289
"team",22200373,"PHX",1610612756,0.564,0.12,0.283,"Suns","Phoenix",240,0.204,0.129
"team",22200373,"BOS",1610612738,0.441,0.169,0.276,"Celtics","Boston",240,0.129,0.204
"team",22200368,"OKC",1610612760,0.585,0.157,0.271,"Thunder","Oklahoma City",240,0.25,0.17
"team",22200368,"MEM",1610612763,0.446,0.177,0.311,"Grizzlies","Memphis",240,0.17,0.25
"team",22200371,"NOP",1610612740,0.472,0.127,0.228,"Pelicans","New Orleans",240,0.271,0.178
"team",22200371,"DET",1610612765,0.506,0.182,0.286,"Pistons","Detroit",240,0.178,0.271
"team",22200364,"CHA",1610612766,0.64,0.111,0.205,"Hornets","Charlotte",240,0.261,0.186
"team",22200364,"BKN",1610612751,0.591,0.111,0.261,"Nets","Brooklyn",240,0.186,0.261
"team",22200367,"WAS",1610612764,0.556,0.172,0.239,"Wizards","Washington",240,0.345,0.189
"team",22200367,"CHI",1610612741,0.542,0.166,0.217,"Bulls","Chicago",240,0.189,0.345
"team",22200370,"MIN",1610612750,0.599,0.178,0.156,"Timberwolves","Minnesota",240,0.29,0.296
"team",22200370,"IND",1610612754,0.516,0.206,0.449,"Pacers","Indiana",240,0.296,0.29
"team",22200366,"TOR",1610612761,0.466,0.14,0.235,"Raptors","Toronto",240,0.226,0.402
"team",22200366,"LAL",1610612747,0.5,0.099,0.371,"Lakers","Los Angeles",240,0.402,0.226
"team",22200369,"SAC",1610612758,0.552,0.072,0.377,"Kings","Sacramento",240,0.176,0.25
"team",22200369,"MIL",1610612749,0.538,0.082,0.204,"Bucks","Milwaukee",240,0.25,0.176
"team",22200363,"ORL",1610612753,0.489,0.16,0.371,"Magic","Orlando",265,0.326,0.274
"team",22200363,"LAC",1610612746,0.463,0.123,0.333,"Clippers","LA",265,0.274,0.326
"team",22200372,"UTA",1610612762,0.531,0.128,0.364,"Jazz","Utah",240,0.244,0.255
"team",22200372,"GSW",1610612744,0.622,0.165,0.268,"Warriors","Golden State",240,0.255,0.244
"team",22200375,"SAS",1610612759,0.5,0.136,0.368,"Spurs","San Antonio",240,0.181,0.153
"team",22200375,"HOU",1610612745,0.633,0.171,0.237,"Rockets","Houston",240,0.153,0.181
"team",22200376,"POR",1610612757,0.582,0.159,0.383,"Trail Blazers","Portland",240,0.176,0.242
"team",22200376,"DEN",1610612743,0.571,0.133,0.319,"Nuggets","Denver",240,0.242,0.176
"team",22200374,"MIA",1610612748,0.569,0.163,0.2,"Heat","Miami",240,0.156,0.263
"team",22200374,"LAC",1610612746,0.578,0.082,0.178,"Clippers","LA",240,0.263,0.156
"team",22200385,"UTA",1610612762,0.62,0.168,0.256,"Jazz","Utah",240,0.267,0.329
"team",22200385,"MIN",1610612750,0.506,0.11,0.226,"Timberwolves","Minnesota",240,0.329,0.267
"team",22200386,"MIL",1610612749,0.54,0.113,0.263,"Bucks","Milwaukee",240,0.264,0.273
"team",22200386,"DAL",1610612742,0.5,0.168,0.333,"Mavericks","Dallas",240,0.273,0.264
"team",22200384,"PHX",1610612756,0.556,0.106,0.354,"Suns","Phoenix",240,0.151,0.389
"team",22200384,"NOP",1610612740,0.628,0.169,0.273,"Pelicans","New Orleans",240,0.389,0.151
"team",22200381,"SAC",1610612758,0.494,0.199,0.298,"Kings","Sacramento",240,0.485,0.278
"team",22200381,"CLE",1610612739,0.652,0.202,0.139,"Cavaliers","Cleveland",240,0.278,0.485
"team",22200380,"BKN",1610612751,0.548,0.17,0.34,"Nets","Brooklyn",240,0.253,0.172
"team",22200380,"ATL",1610612737,0.62,0.201,0.308,"Hawks","Atlanta",240,0.172,0.253
"team",22200382,"PHI",1610612755,0.563,0.182,0.229,"76ers","Philadelphia",265,0.244,0.341
"team",22200382,"LAL",1610612747,0.633,0.199,0.279,"Lakers","Los Angeles",265,0.341,0.244
"team",22200383,"MEM",1610612763,0.461,0.176,0.304,"Grizzlies","Memphis",240,0.352,0.3
"team",22200383,"DET",1610612765,0.533,0.131,0.298,"Pistons","Detroit",240,0.3,0.352
"team",22200379,"TOR",1610612761,0.662,0.206,0.133,"Raptors","Toronto",240,0.388,0.296
"team",22200379,"ORL",1610612753,0.482,0.07,0.216,"Magic","Orlando",240,0.296,0.388
"team",22200378,"WAS",1610612764,0.612,0.129,0.409,"Wizards","Washington",240,0.325,0.235
"team",22200378,"IND",1610612754,0.597,0.156,0.317,"Pacers","Indiana",240,0.235,0.325
"team",22200377,"NYK",1610612752,0.476,0.134,0.28,"Knicks","New York",240,0.323,0.333
"team",22200377,"CHA",1610612766,0.511,0.134,0.411,"Hornets","Charlotte",240,0.333,0.323
"team",22200393,"UTA",1610612762,0.593,0.094,0.171,"Jazz","Utah",240,0.247,0.186
"team",22200393,"DEN",1610612743,0.547,0.143,0.245,"Nuggets","Denver",240,0.186,0.247
"team",22200392,"GSW",1610612744,0.506,0.098,0.157,"Warriors","Golden State",240,0.217,0.299
"team",22200392,"BOS",1610612738,0.582,0.143,0.277,"Celtics","Boston",240,0.299,0.217
"team",22200389,"WAS",1610612764,0.527,0.098,0.218,"Wizards","Washington",240,0.224,0.17
"team",22200389,"LAC",1610612746,0.529,0.149,0.224,"Clippers","LA",240,0.17,0.224
"team",22200388,"IND",1610612754,0.565,0.175,0.547,"Pacers","Indiana",240,0.282,0.32
"team",22200388,"BKN",1610612751,0.676,0.177,0.244,"Nets","Brooklyn",240,0.32,0.282
"team",22200387,"SAS",1610612759,0.562,0.102,0.17,"Spurs","San Antonio",240,0.397,0.346
"team",22200387,"MIA",1610612748,0.583,0.179,0.341,"Heat","Miami",240,0.346,0.397
"team",22200390,"OKC",1610612760,0.541,0.133,0.3,"Thunder","Oklahoma City",240,0.241,0.306
"team",22200390,"CLE",1610612739,0.518,0.115,0.213,"Cavaliers","Cleveland",240,0.306,0.241
"team",22200391,"DAL",1610612742,0.747,0.098,0.143,"Mavericks","Dallas",240,0.289,0.282
"team",22200391,"CHI",1610612741,0.517,0.079,0.18,"Bulls","Chicago",240,0.282,0.289
"team",22200394,"POR",1610612757,0.602,0.127,0.167,"Trail Blazers","Portland",240,0.337,0.289
"team",22200394,"MIN",1610612750,0.596,0.159,0.357,"Timberwolves","Minnesota",240,0.289,0.337
"team",22200400,"CHI",1610612741,0.546,0.131,0.208,"Bulls","Chicago",265,0.23,0.214
"team",22200400,"ATL",1610612737,0.515,0.164,0.304,"Hawks","Atlanta",265,0.214,0.23
"team",22200401,"MIL",1610612749,0.473,0.122,0.25,"Bucks","Milwaukee",240,0.2,0.132
"team",22200401,"HOU",1610612745,0.433,0.159,0.283,"Rockets","Houston",240,0.132,0.2
"team",22200395,"PHX",1610612756,0.628,0.157,0.275,"Suns","Phoenix",265,0.162,0.326
"team",22200395,"NOP",1610612740,0.529,0.138,0.39,"Pelicans","New Orleans",265,0.326,0.162
"team",22200398,"TOR",1610612761,0.558,0.184,0.409,"Raptors","Toronto",240,0.507,0.403
"team",22200398,"ORL",1610612753,0.44,0.096,0.229,"Magic","Orlando",240,0.403,0.507
"team",22200396,"LAL",1610612747,0.554,0.117,0.275,"Lakers","Los Angeles",240,0.321,0.183
"team",22200396,"DET",1610612765,0.613,0.109,0.175,"Pistons","Detroit",240,0.183,0.321
"team",22200399,"PHI",1610612755,0.468,0.149,0.386,"76ers","Philadelphia",240,0.386,0.323
"team",22200399,"CHA",1610612766,0.633,0.154,0.268,"Hornets","Charlotte",240,0.323,0.386
