"typeResult","idGame","slugTeam","idTeam","pctAST","pctOREB","pctDREB","pctTREB","pctTOVE","pctTOVTeam","pctEFG","pctTS","pctUSG","pctUSGE","teamName","cityTeam","minExact","ortgE","ortg","drtgE","drtg","netrtgE","netrtg","ratioASTtoTOV","ratioAST","paceE","pace","pacePer40PACE_PER40","possessions","ratioPIE"
"team",22200453,"TOR",1610612761,0.649,0.25,0.837,0.535,15.414,15.7,0.483,0.522,1,0.199,"Raptors","Toronto",265,97.3,99,100.1,101,-2.8,-2,1.5,17.5,94.04,92.83,77.36,102,0.501
"team",22200453,"PHI",1610612755,0.688,0.163,0.75,0.465,15.402,15.5,0.494,0.566,1,0.2,"76ers","Philadelphia",265,100.1,101,97.3,99,2.8,2,1.38,16.9,94.04,92.83,77.36,103,0.499
"team",22200455,"SAS",1610612759,0.652,0.316,0.656,0.525,18.745,18.8,0.657,0.679,1,0.201,"Spurs","San Antonio",240,122.3,122.8,102.3,105,20,17.8,1.58,21.4,102,100.5,83.75,101,0.593
"team",22200455,"HOU",1610612745,0.575,0.344,0.684,0.475,10.717,11,0.452,0.488,1,0.201,"Rockets","Houston",240,102.3,105,122.3,122.8,-20,-17.8,2.09,16.2,102,100.5,83.75,100,0.407
"team",22200463,"NYK",1610612752,0.6,0.409,0.872,0.627,12.111,12.2,0.615,0.653,1,0.196,"Knicks","New York",240,133.2,134.7,98.2,97.9,35,36.8,2.25,19.3,97.4,97,80.83,98,0.666
"team",22200463,"GSW",1610612744,0.657,0.128,0.591,0.373,20.894,20.8,0.554,0.59,1,0.199,"Warriors","Golden State",240,98.2,97.9,133.2,134.7,-35,-36.8,1.15,18.7,97.4,97,80.83,96,0.334
"team",22200462,"MIA",1610612748,0.684,0.2,0.765,0.443,14.057,13.7,0.562,0.582,1,0.201,"Heat","Miami",240,111.4,108.4,118.3,118.9,-6.9,-10.5,2,20.4,94.02,95,79.17,95,0.453
"team",22200462,"CHI",1610612741,0.6,0.235,0.8,0.557,17.79,17.9,0.637,0.676,1,0.199,"Bulls","Chicago",240,118.3,118.9,111.4,108.4,6.9,10.5,1.41,19.3,94.02,95,79.17,95,0.547
"team",22200464,"WAS",1610612764,0.579,0.277,0.66,0.474,10.28,10.3,0.544,0.587,1,0.199,"Wizards","Washington",240,116.2,116.5,114.2,114.6,2,1.9,2.2,17.1,96.82,96.5,80.42,97,0.551
"team",22200464,"PHX",1610612756,0.634,0.34,0.723,0.526,14.529,14.6,0.534,0.565,1,0.201,"Suns","Phoenix",240,114.2,114.6,116.2,116.5,-2,-1.9,1.86,18.9,96.82,96.5,80.42,96,0.449
"team",22200465,"MEM",1610612763,0.694,0.167,0.667,0.431,16.123,15.8,0.475,0.504,1,0.2,"Grizzlies","Memphis",240,91.7,90.1,101,105,-9.3,-14.9,1.56,19,101.62,100.5,83.75,101,0.468
"team",22200465,"DEN",1610612743,0.7,0.333,0.833,0.569,16.346,17,0.506,0.525,1,0.198,"Nuggets","Denver",240,101,105,91.7,90.1,9.3,14.9,1.65,19.3,101.62,100.5,83.75,100,0.532
"team",22200461,"UTA",1610612762,0.574,0.333,0.727,0.516,11.839,12.5,0.613,0.622,1,0.194,"Jazz","Utah",240,124.3,131.3,113.4,116.8,10.9,14.4,2.25,19.2,99.62,95.5,79.58,96,0.534
"team",22200461,"DET",1610612765,0.537,0.273,0.667,0.484,14.303,14.7,0.562,0.598,1,0.198,"Pistons","Detroit",240,113.4,116.8,124.3,131.3,-10.9,-14.4,1.57,17.1,99.62,95.5,79.58,95,0.466
"team",22200467,"PHI",1610612755,0.659,0.269,0.698,0.486,11.802,11.7,0.5,0.55,1,0.201,"76ers","Philadelphia",240,111.1,109.7,88.6,90.3,22.5,19.4,2.25,19.1,103.32,103,85.83,103,0.633
"team",22200467,"DET",1610612765,0.484,0.302,0.731,0.514,20.96,21.4,0.43,0.495,1,0.202,"Pistons","Detroit",240,88.6,90.3,111.1,109.7,-22.5,-19.4,0.68,11.5,103.32,103,85.83,103,0.367
"team",22200466,"MIL",1610612749,0.513,0.333,0.739,0.532,20.858,21.4,0.548,0.572,1,0.195,"Bucks","Milwaukee",240,105.3,108.2,115.9,116.3,-10.7,-8.2,0.95,15,99.5,98,81.67,98,0.452
"team",22200466,"CLE",1610612739,0.537,0.261,0.667,0.468,10.171,10.2,0.541,0.586,1,0.201,"Cavaliers","Cleveland",240,115.9,116.3,105.3,108.2,10.7,8.2,2.2,17,99.5,98,81.67,98,0.548
"team",22200470,"GSW",1610612744,0.78,0.267,0.871,0.513,19.811,20.2,0.566,0.601,1,0.198,"Warriors","Golden State",240,106.6,108.7,138.8,137.5,-32.2,-28.8,1.52,21.8,104.52,104,86.67,104,0.388
"team",22200470,"BKN",1610612751,0.778,0.129,0.733,0.487,14.557,14.4,0.768,0.785,1,0.198,"Nets","Brooklyn",240,138.8,137.5,106.6,108.7,32.2,28.8,2.8,28.4,104.52,104,86.67,104,0.612
"team",22200473,"MIN",1610612750,0.548,0.239,0.762,0.489,13.771,14.3,0.541,0.554,1,0.197,"Timberwolves","Minnesota",240,104.9,108.8,112,113,-7.1,-4.3,1.77,18.3,93.64,91.5,76.25,91,0.469
"team",22200473,"DAL",1610612742,0.5,0.238,0.761,0.511,13.997,14.1,0.54,0.599,1,0.198,"Mavericks","Dallas",240,112,113,104.9,108.8,7.1,4.3,1.31,14.5,93.64,91.5,76.25,92,0.531
"team",22200468,"CHI",1610612741,0.465,0.174,0.75,0.48,11.147,10.9,0.541,0.575,1,0.202,"Bulls","Chicago",240,111.5,108.9,103.8,106.9,7.7,2,1.82,15.8,101.36,101,84.17,101,0.524
"team",22200468,"ATL",1610612737,0.564,0.25,0.826,0.52,14.418,14.9,0.505,0.551,1,0.198,"Hawks","Atlanta",240,103.8,106.9,111.5,108.9,-7.7,-2,1.47,16.3,101.36,101,84.17,101,0.476
"team",22200472,"ORL",1610612753,0.463,0.259,0.755,0.486,10.425,10.9,0.511,0.55,1,0.197,"Magic","Orlando",240,109.9,114.9,106.3,107.8,3.6,7,1.73,14,104.5,101.5,84.58,101,0.521
"team",22200472,"HOU",1610612745,0.537,0.245,0.741,0.514,16.428,16.7,0.563,0.576,1,0.196,"Rockets","Houston",240,106.3,107.8,109.9,114.9,-3.6,-7,1.29,16.4,104.5,101.5,84.58,102,0.479
"team",22200469,"IND",1610612754,0.587,0.241,0.547,0.407,13.467,13.6,0.561,0.574,1,0.198,"Pacers","Indiana",240,112.5,113.6,107.7,108.7,4.9,4.9,1.93,18.9,103.98,103,85.83,103,0.494
"team",22200469,"BOS",1610612738,0.667,0.453,0.759,0.593,16.346,16.5,0.45,0.5,1,0.2,"Celtics","Boston",240,107.7,108.7,112.5,113.6,-4.9,-4.9,1.53,16.8,103.98,103,85.83,103,0.506
"team",22200474,"POR",1610612757,0.744,0.262,0.651,0.459,21.286,21.3,0.582,0.591,1,0.196,"Trail Blazers","Portland",240,104.3,104.3,104.1,107.4,0.2,-3.2,1.45,22,95.48,94,78.33,94,0.503
"team",22200474,"OKC",1610612760,0.528,0.349,0.738,0.541,18.557,19.1,0.519,0.574,1,0.202,"Thunder","Oklahoma City",240,104.1,107.4,104.3,104.3,-0.2,3.2,1.06,15.2,95.48,94,78.33,94,0.497
"team",22200475,"SAC",1610612758,0.604,0.294,0.867,0.563,10.977,11.2,0.595,0.624,1,0.198,"Kings","Sacramento",240,122.6,125.2,111.9,114.3,10.6,10.9,2.42,19.6,108.26,106,88.33,107,0.54
"team",22200475,"LAL",1610612747,0.595,0.133,0.706,0.438,13.993,14.3,0.565,0.617,1,0.196,"Lakers","Los Angeles",240,111.9,114.3,122.6,125.2,-10.6,-10.9,1.67,18.2,108.26,106,88.33,105,0.46
"team",22200476,"LAC",1610612746,0.707,0.25,0.804,0.573,23.868,24.1,0.648,0.691,1,0.2,"Clippers","LA",240,111.4,112.5,96.5,95.5,14.8,17,1.07,19.7,110.94,111,92.5,112,0.582
"team",22200476,"CHA",1610612766,0.676,0.196,0.75,0.427,13.792,13.6,0.451,0.501,1,0.2,"Hornets","Charlotte",240,96.5,95.5,111.4,112.5,-14.8,-17,1.67,17.3,110.94,111,92.5,110,0.418
"team",22200471,"TOR",1610612761,0.405,0.396,0.667,0.511,5.395,5.6,0.495,0.545,1,0.197,"Raptors","Toronto",240,121.9,125.6,115.3,119.1,6.6,6.5,3.4,13.5,92.3,89.5,74.58,90,0.508
"team",22200471,"NYK",1610612752,0.595,0.333,0.604,0.489,18.494,19.1,0.625,0.632,1,0.198,"Knicks","New York",240,115.3,119.1,121.9,125.6,-6.6,-6.5,1.47,19.9,92.3,89.5,74.58,89,0.492
"team",22200478,"WAS",1610612764,0.435,0.079,0.8,0.47,11.284,11.1,0.604,0.626,1,0.197,"Wizards","Washington",240,114.9,113.1,122.1,121.2,-7.3,-8.1,1.82,16.6,97.86,99,82.5,99,0.502
"team",22200478,"UTA",1610612762,0.381,0.2,0.921,0.53,11.197,11.1,0.581,0.63,1,0.2,"Jazz","Utah",240,122.1,121.2,114.9,113.1,7.3,8.1,1.45,13.1,97.86,99,82.5,99,0.498
"team",22200477,"SAS",1610612759,0.535,0.347,0.625,0.485,16.209,16.5,0.528,0.574,1,0.197,"Spurs","San Antonio",240,111.6,113.6,121.3,123.5,-9.7,-9.9,1.35,16.2,104.38,102.5,85.42,103,0.454
"team",22200477,"NOP",1610612740,0.568,0.375,0.653,0.515,16.365,16.7,0.555,0.612,1,0.199,"Pelicans","New Orleans",240,121.3,123.5,111.6,113.6,9.7,9.9,1.47,17.3,104.38,102.5,85.42,102,0.546
"team",22200479,"SAS",1610612759,0.636,0.291,0.675,0.453,12.39,12.6,0.515,0.539,1,0.198,"Spurs","San Antonio",240,107.7,109.7,123.4,127.9,-15.7,-18.2,2.15,19.2,106.36,103.5,86.25,103,0.412
"team",22200479,"ORL",1610612753,0.6,0.325,0.709,0.547,17.625,18.3,0.672,0.694,1,0.195,"Magic","Orlando",240,123.4,127.9,107.7,109.7,15.7,18.2,1.58,20.7,106.36,103.5,86.25,104,0.588
"team",22200482,"MIN",1610612750,0.568,0.28,0.632,0.467,16.409,16.8,0.538,0.558,1,0.197,"Timberwolves","Minnesota",240,105.2,107.9,117,118.6,-11.8,-10.7,1.47,17.9,103.52,101.5,84.58,101,0.453
"team",22200482,"BOS",1610612738,0.636,0.368,0.72,0.533,11.601,11.8,0.505,0.543,1,0.194,"Celtics","Boston",240,117,118.6,105.2,107.9,11.8,10.7,2.33,18.5,103.52,101.5,84.58,102,0.547
"team",22200483,"MIL",1610612749,0.459,0.314,0.667,0.485,18.241,18.8,0.494,0.534,1,0.199,"Bucks","Milwaukee",240,101.3,104.2,119.5,121.6,-18.2,-17.5,0.94,13.2,98.7,96.5,80.42,96,0.398
"team",22200483,"BKN",1610612751,0.652,0.333,0.686,0.515,12.156,12.4,0.57,0.598,1,0.195,"Nets","Brooklyn",240,119.5,121.6,101.3,104.2,18.2,17.5,2.5,21.3,98.7,96.5,80.42,97,0.602
"team",22200481,"DET",1610612765,0.459,0.259,0.783,0.5,12.992,13.6,0.461,0.511,1,0.199,"Pistons","Detroit",240,97.4,101.9,126.8,126.2,-29.3,-24.3,1.21,12.7,105.16,103,85.83,103,0.347
"team",22200481,"ATL",1610612737,0.612,0.217,0.741,0.5,7.8,7.8,0.598,0.634,1,0.201,"Hawks","Atlanta",240,126.8,126.2,97.4,101.9,29.3,24.3,3.75,21.3,105.16,103,85.83,103,0.653
"team",22200486,"MIA",1610612748,0.561,0.352,0.733,0.525,10.187,10.6,0.5,0.534,1,0.198,"Heat","Miami",240,110,114.9,115.4,119.4,-5.4,-4.5,2.3,17.1,97.16,93.5,77.92,94,0.488
"team",22200486,"IND",1610612754,0.65,0.267,0.648,0.475,16.639,17.2,0.608,0.622,1,0.198,"Pacers","Indiana",240,115.4,119.4,110,114.9,5.4,4.5,1.63,19.8,97.16,93.5,77.92,93,0.512
"team",22200487,"HOU",1610612745,0.703,0.289,0.766,0.533,15.573,15.6,0.506,0.568,1,0.198,"Rockets","Houston",240,110,110.4,113.3,115.5,-3.2,-5,1.73,19.4,97.6,96.5,80.42,96,0.509
"team",22200487,"DAL",1610612742,0.556,0.234,0.711,0.467,14.159,14.4,0.55,0.609,1,0.198,"Mavericks","Dallas",240,113.3,115.5,110,110.4,3.2,5,1.43,15.9,97.6,96.5,80.42,97,0.491
"team",22200488,"OKC",1610612760,0.574,0.207,0.691,0.442,14.876,15,0.525,0.553,1,0.198,"Thunder","Oklahoma City",265,103.3,104.2,107,107.6,-3.7,-3.4,1.5,17.1,108.95,108.23,90.19,120,0.461
"team",22200488,"NOP",1610612740,0.732,0.309,0.793,0.558,17.559,17.6,0.505,0.573,1,0.202,"Pelicans","New Orleans",265,107,107.6,103.3,104.2,3.7,3.4,1.43,18.5,108.95,108.23,90.19,119,0.539
"team",22200480,"PHI",1610612755,0.66,0.244,0.81,0.53,9.263,9.6,0.602,0.632,1,0.198,"76ers","Philadelphia",240,122.5,126.6,118.6,121.3,3.9,5.3,3.44,23.1,96.64,94,78.33,94,0.537
"team",22200480,"LAC",1610612746,0.61,0.19,0.756,0.47,11.444,11.7,0.593,0.626,1,0.196,"Clippers","LA",240,118.6,121.3,122.5,126.6,-3.9,-5.3,2.27,19.7,96.64,94,78.33,94,0.463
"team",22200489,"POR",1610612757,0.615,0.302,0.795,0.511,14.079,14.3,0.5,0.543,1,0.196,"Trail Blazers","Portland",240,107.6,109.2,120.7,122.4,-13.1,-13.3,1.71,17.6,99.44,98,81.67,98,0.409
"team",22200489,"DEN",1610612743,0.66,0.205,0.698,0.489,11.062,11.2,0.642,0.649,1,0.195,"Nuggets","Denver",240,120.7,122.4,107.6,109.2,13.1,13.3,2.82,23.1,99.44,98,81.67,98,0.591
"team",22200485,"NYK",1610612752,0.535,0.34,0.745,0.545,10.478,10.8,0.593,0.6,1,0.199,"Knicks","New York",240,122.6,125.8,125.6,128.3,-3,-2.5,2.3,17.6,94.68,92.5,77.08,93,0.492
"team",22200485,"CHI",1610612741,0.533,0.255,0.66,0.455,4.259,4.3,0.559,0.585,1,0.198,"Bulls","Chicago",240,125.6,128.3,122.6,125.8,3,2.5,6,18.6,94.68,92.5,77.08,92,0.508
"team",22200491,"WAS",1610612764,0.612,0.186,0.731,0.484,9.656,9.9,0.614,0.634,1,0.195,"Wizards","Washington",240,120.7,123.8,111.7,109.9,9,13.9,3,21.7,101.48,101,84.17,101,0.585
"team",22200491,"SAC",1610612758,0.514,0.269,0.814,0.516,13.078,12.9,0.5,0.558,1,0.201,"Kings","Sacramento",240,111.7,109.9,120.7,123.8,-9,-13.9,1.46,14.5,101.48,101,84.17,101,0.415
"team",22200490,"PHX",1610612756,0.605,0.333,0.51,0.417,14.643,15,0.489,0.508,1,0.199,"Suns","Phoenix",240,97.6,100,124.1,126.3,-26.5,-26.3,1.53,16.9,101.58,99.5,82.92,100,0.33
"team",22200490,"MEM",1610612763,0.667,0.49,0.667,0.583,11.914,12.1,0.533,0.58,1,0.197,"Grizzlies","Memphis",240,124.1,126.3,97.6,100,26.5,26.3,2.5,20,101.58,99.5,82.92,99,0.67
"team",22200492,"LAL",1610612747,0.563,0.304,0.705,0.5,15.936,15.9,0.625,0.639,1,0.201,"Lakers","Los Angeles",240,121.9,121.5,125.3,125.2,-3.5,-3.7,1.59,18.5,106.8,107,89.17,107,0.462
"team",22200492,"CHA",1610612766,0.577,0.295,0.696,0.5,14.964,15,0.638,0.657,1,0.198,"Hornets","Charlotte",240,125.3,125.2,121.9,121.5,3.5,3.7,1.88,20.3,106.8,107,89.17,107,0.538
"team",22200484,"TOR",1610612761,0.595,0.295,0.81,0.547,19.015,19.6,0.613,0.642,1,0.197,"Raptors","Toronto",240,118.1,121.6,109,110.3,9.1,11.3,1.32,18.4,99.06,97,80.83,97,0.533
"team",22200484,"CLE",1610612739,0.692,0.19,0.705,0.453,15.275,15.5,0.586,0.6,1,0.198,"Cavaliers","Cleveland",240,109,110.3,118.1,121.6,-9.1,-11.3,1.8,20.6,99.06,97,80.83,97,0.467
"team",22200496,"MEM",1610612763,0.487,0.241,0.75,0.482,11.691,12.4,0.463,0.508,1,0.195,"Grizzlies","Memphis",240,98,103.8,116.7,115,-18.6,-11.1,1.46,13.6,108.32,106,88.33,105,0.382
"team",22200496,"GSW",1610612744,0.721,0.25,0.759,0.518,11.381,11.2,0.571,0.6,1,0.196,"Warriors","Golden State",240,116.7,115,98,103.8,18.6,11.1,2.58,21.3,108.32,106,88.33,107,0.618
"team",22200495,"MIL",1610612749,0.524,0.267,0.865,0.537,14.58,14.4,0.577,0.615,1,0.202,"Bucks","Milwaukee",240,114.7,113.5,135,135,-20.3,-21.5,1.47,16.6,102.94,103.5,86.25,104,0.427
"team",22200495,"BOS",1610612738,0.58,0.135,0.733,0.463,11.65,11.7,0.7,0.724,1,0.196,"Celtics","Boston",240,135,135,114.7,113.5,20.3,21.5,2.42,21.2,102.94,103.5,86.25,103,0.573
"team",22200494,"LAL",1610612747,0.462,0.256,0.711,0.489,10.196,10.6,0.544,0.611,1,0.196,"Lakers","Los Angeles",240,117.3,122.3,130.5,130.5,-13.3,-8.2,1.8,14.7,96.54,94.5,78.75,94,0.456
"team",22200494,"DAL",1610612742,0.705,0.289,0.744,0.511,11.579,11.6,0.631,0.653,1,0.198,"Mavericks","Dallas",240,130.5,130.5,117.3,122.3,13.3,8.2,2.82,22.6,96.54,94.5,78.75,95,0.544
"team",22200497,"PHX",1610612756,0.711,0.259,0.673,0.462,13.031,13.1,0.569,0.593,1,0.198,"Suns","Phoenix",265,116.3,116.8,116.4,119.6,-0.1,-2.8,2.29,21.1,98.45,96.91,80.75,107,0.483
"team",22200497,"DEN",1610612743,0.644,0.327,0.741,0.538,11.822,12.1,0.548,0.587,1,0.197,"Nuggets","Denver",265,116.4,119.6,116.3,116.8,0.1,2.8,2.23,19.2,98.45,96.91,80.75,107,0.517
"team",22200493,"PHI",1610612755,0.564,0.167,0.633,0.418,8.624,8.9,0.623,0.663,1,0.194,"76ers","Philadelphia",240,128.3,132.2,119.8,121.7,8.5,10.5,2.75,18.4,93.12,91,75.83,90,0.485
"team",22200493,"NYK",1610612752,0.698,0.367,0.833,0.582,8.558,8.7,0.544,0.574,1,0.201,"Knicks","New York",240,119.8,121.7,128.3,132.2,-8.5,-10.5,3.75,22.1,93.12,91,75.83,92,0.515
"team",22200501,"HOU",1610612745,0.56,0.302,0.816,0.576,12.419,12.9,0.65,0.667,1,0.195,"Rockets","Houston",240,127.1,131.7,116.6,118,10.5,13.7,2.15,19.9,102.96,100.5,83.75,101,0.572
"team",22200501,"CHI",1610612741,0.6,0.184,0.698,0.424,7.902,8,0.56,0.583,1,0.198,"Bulls","Chicago",240,116.6,118,127.1,131.7,-10.5,-13.7,3.38,19.8,102.96,100.5,83.75,100,0.428
"team",22200498,"CLE",1610612739,0.538,0.244,0.684,0.446,12.346,12.4,0.555,0.614,1,0.2,"Cavaliers","Cleveland",240,120.4,120.6,125.7,127.6,-5.3,-6.9,1.75,16.4,98.34,97.5,81.25,97,0.472
"team",22200498,"BKN",1610612751,0.574,0.316,0.756,0.554,17.089,17.3,0.683,0.698,1,0.195,"Nets","Brooklyn",240,125.7,127.6,120.4,120.6,5.3,6.9,1.59,20.2,98.34,97.5,81.25,98,0.528
"team",22200499,"LAC",1610612746,0.51,0.262,0.667,0.5,16.85,16.7,0.643,0.684,1,0.199,"Clippers","LA",265,125.9,124.6,112,115.9,13.9,8.6,1.32,16.9,104.02,102.79,85.66,114,0.556
"team",22200499,"DET",1610612765,0.727,0.333,0.738,0.5,15.39,15.9,0.52,0.57,1,0.196,"Pistons","Detroit",265,112,115.9,125.9,124.6,-13.9,-8.6,1.78,19.4,104.02,102.79,85.66,113,0.444
"team",22200502,"NOP",1610612740,0.732,0.404,0.843,0.621,15.911,16.3,0.522,0.562,1,0.197,"Pelicans","New Orleans",240,112.4,115.3,94.1,95.9,18.2,19.4,1.88,20.5,99.68,97.5,81.25,98,0.599
"team",22200502,"IND",1610612754,0.657,0.157,0.596,0.379,13.158,13.4,0.476,0.507,1,0.198,"Pacers","Indiana",240,94.1,95.9,112.4,115.3,-18.2,-19.4,1.77,18,99.68,97.5,81.25,97,0.401
"team",22200500,"MIN",1610612750,0.721,0.25,0.696,0.51,22.186,22.4,0.639,0.646,1,0.198,"Timberwolves","Minnesota",240,110.9,112.2,110.2,115.3,0.7,-3.1,1.41,22.4,100.84,98,81.67,98,0.523
"team",22200500,"MIA",1610612748,0.574,0.304,0.75,0.49,9.754,10.2,0.525,0.535,1,0.196,"Heat","Miami",240,110.2,115.3,110.9,112.2,-0.7,3.1,2.7,18.9,100.84,98,81.67,98,0.477
"team",22200504,"POR",1610612757,0.651,0.295,0.618,0.491,14.518,14.4,0.581,0.631,1,0.201,"Trail Blazers","Portland",240,120,119.2,103.7,108.7,16.3,10.6,1.87,19.8,106.16,104,86.67,104,0.61
"team",22200504,"CHA",1610612766,0.61,0.382,0.705,0.509,11.927,12.5,0.456,0.496,1,0.198,"Hornets","Charlotte",240,103.7,108.7,120,119.2,-16.3,-10.6,1.92,16.4,106.16,104,86.67,104,0.39
"team",22200503,"UTA",1610612762,0.513,0.373,0.767,0.539,10.981,11.4,0.469,0.538,1,0.2,"Jazz","Utah",240,111.6,116.2,114.6,120,-2.9,-3.8,1.67,13.8,109.62,105,87.5,105,0.439
"team",22200503,"SAS",1610612759,0.563,0.233,0.627,0.461,12.732,13.3,0.586,0.618,1,0.197,"Spurs","San Antonio",240,114.6,120,111.6,116.2,2.9,3.8,1.93,18.9,109.62,105,87.5,105,0.561
"team",22200509,"TOR",1610612761,0.558,0.267,0.62,0.453,12.315,12.2,0.548,0.592,1,0.201,"Raptors","Toronto",240,116,115.3,125.1,126.5,-9.1,-11.2,2,18.3,98.28,98,81.67,98,0.467
"team",22200509,"LAC",1610612746,0.6,0.38,0.733,0.547,11.098,11.2,0.565,0.601,1,0.198,"Clippers","LA",240,125.1,126.5,116,115.3,9.1,11.2,2.45,19.1,98.28,98,81.67,98,0.533
"team",22200512,"NYK",1610612752,0.6,0.333,0.8,0.54,9.384,9.5,0.515,0.533,1,0.197,"Knicks","New York",265,113.6,115.2,118.3,120,-4.7,-4.8,2.7,17.9,96.49,95.09,79.25,105,0.48
"team",22200512,"DAL",1610612742,0.455,0.2,0.667,0.46,8.449,8.6,0.561,0.603,1,0.199,"Mavericks","Dallas",265,118.3,120,113.6,115.2,4.7,4.8,2.22,15,96.49,95.09,79.25,105,0.52
"team",22200510,"PHX",1610612756,0.605,0.404,0.667,0.548,20.952,21.6,0.592,0.638,1,0.195,"Suns","Phoenix",240,119,122.5,101.9,103.8,17.1,18.7,1.18,17.8,105.48,103,85.83,102,0.606
"team",22200510,"MEM",1610612763,0.5,0.333,0.596,0.452,14.156,14.4,0.44,0.51,1,0.195,"Grizzlies","Memphis",240,101.9,103.8,119,122.5,-17.1,-18.7,1.2,13,105.48,103,85.83,104,0.394
"team",22200507,"HOU",1610612745,0.632,0.281,0.76,0.505,14.541,14.9,0.474,0.504,1,0.196,"Rockets","Houston",240,98.9,101,122.2,124.8,-23.3,-23.8,1.6,17.1,103.14,101,84.17,101,0.381
"team",22200507,"BOS",1610612738,0.744,0.24,0.719,0.495,10.667,10.9,0.582,0.623,1,0.196,"Celtics","Boston",240,122.2,124.8,98.9,101,23.3,23.8,2.91,22.2,103.14,101,84.17,101,0.619
"team",22200506,"WAS",1610612764,0.462,0.367,0.644,0.5,17.537,18,0.524,0.588,1,0.194,"Wizards","Washington",240,113,116,107.1,111,5.9,5,1,13.4,103.14,100,83.33,100,0.489
"team",22200506,"PHI",1610612755,0.538,0.356,0.633,0.5,15.438,16,0.5,0.568,1,0.199,"76ers","Philadelphia",240,107.1,111,113,116,-5.9,-5,1.31,15.6,103.14,100,83.33,100,0.511
"team",22200505,"ORL",1610612753,0.595,0.178,0.698,0.432,11.224,11,0.56,0.579,1,0.202,"Magic","Orlando",240,112.2,110,125.9,127.7,-13.6,-17.7,2.27,19.1,100.24,100.5,83.75,100,0.427
"team",22200505,"LAL",1610612747,0.653,0.302,0.822,0.568,13.661,13.9,0.639,0.662,1,0.197,"Lakers","Los Angeles",240,125.9,127.7,112.2,110,13.6,17.7,2.29,22.3,100.24,100.5,83.75,101,0.573
"team",22200511,"SAS",1610612759,0.435,0.418,0.651,0.52,14.401,15,0.515,0.542,1,0.198,"Spurs","San Antonio",240,109.4,114,129.2,131.3,-19.7,-17.3,1.33,14.3,102.4,99.5,82.92,100,0.4
"team",22200511,"OKC",1610612760,0.543,0.349,0.582,0.48,13.911,14.1,0.61,0.652,1,0.195,"Thunder","Oklahoma City",240,129.2,131.3,109.4,114,19.7,17.3,1.79,18,102.4,99.5,82.92,99,0.6
"team",22200514,"SAC",1610612758,0.5,0.209,0.739,0.483,16.267,16.2,0.549,0.587,1,0.199,"Kings","Sacramento",240,107.8,107.1,115,114.1,-7.3,-7.1,1.25,15.8,98.3,99,82.5,99,0.439
"team",22200514,"DEN",1610612743,0.829,0.261,0.791,0.517,13.233,13.1,0.552,0.593,1,0.2,"Nuggets","Denver",240,115,114.1,107.8,107.1,7.3,7.1,2.62,23.9,98.3,99,82.5,99,0.561
"team",22200513,"GSW",1610612744,0.756,0.236,0.764,0.5,12.663,13.2,0.474,0.521,1,0.194,"Warriors","Golden State",240,99.5,103.8,97.2,100,2.3,3.8,2.21,20.6,109.28,105.5,87.92,106,0.529
"team",22200513,"CHA",1610612766,0.579,0.236,0.764,0.5,12.963,13.3,0.467,0.51,1,0.197,"Hornets","Charlotte",240,97.2,100,99.5,103.8,-2.3,-3.8,1.57,15.8,109.28,105.5,87.92,105,0.471
"team",22200508,"IND",1610612754,0.596,0.271,0.827,0.56,11.831,12.4,0.582,0.621,1,0.193,"Pacers","Indiana",240,117.4,122.9,112,108.6,5.4,14.3,2.15,19.3,105.82,105,87.5,105,0.563
"team",22200508,"ATL",1610612737,0.65,0.173,0.729,0.44,8.844,8.6,0.517,0.56,1,0.202,"Hawks","Atlanta",240,112,108.6,117.4,122.9,-5.4,-14.3,2.89,19,105.82,105,87.5,105,0.437
"team",22200515,"ORL",1610612753,0.686,0.296,0.708,0.49,13.271,13.1,0.441,0.505,1,0.198,"Magic","Orlando",240,103.1,102,121.5,122.2,-18.4,-20.2,1.85,17.5,98.78,99,82.5,99,0.411
"team",22200515,"DET",1610612765,0.694,0.292,0.704,0.51,13.052,13.1,0.563,0.62,1,0.197,"Pistons","Detroit",240,121.5,122.2,103.1,102,18.4,20.2,1.92,18.4,98.78,99,82.5,99,0.589
"team",22200520,"NOP",1610612740,0.564,0.277,0.822,0.543,14.162,15,0.549,0.595,1,0.19,"Pelicans","New Orleans",240,112.3,119,114.5,116.8,-2.1,2.2,1.47,16.1,104.5,100.5,83.75,100,0.508
"team",22200520,"MIN",1610612750,0.429,0.178,0.723,0.457,10.671,10.9,0.566,0.608,1,0.196,"Timberwolves","Minnesota",240,114.5,116.8,112.3,119,2.1,-2.2,1.64,14.3,104.5,100.5,83.75,101,0.492
"team",22200519,"MIL",1610612749,0.439,0.342,0.774,0.519,12.061,12.6,0.414,0.455,1,0.197,"Bucks","Milwaukee",265,97.3,101.8,106.1,106.3,-8.7,-4.4,1.29,11.5,103.37,100.98,84.15,111,0.417
"team",22200519,"CHI",1610612741,0.5,0.226,0.658,0.481,12.478,12.5,0.505,0.566,1,0.198,"Bulls","Chicago",265,106.1,106.3,97.3,101.8,8.7,4.4,1.5,15,103.37,100.98,84.15,112,0.583
