"typeResult","idGame","slugTeam","idTeam","pctEFGOpponent","pctTOVOpponent","pctOREBOpponent","teamName","cityTeam","minExact","rateFTA","rateFTAOpponent"
"team",22200814,"GSW",1610612744,0.544,0.106,0.208,"Warriors","Golden State",240,0.072,0.231
"team",22200813,"UTA",1610612762,0.551,0.142,0.408,"Jazz","Utah",240,0.299,0.352
"team",22200813,"DAL",1610612742,0.506,0.128,0.298,"Mavericks","Dallas",240,0.352,0.299
"team",22200812,"SAC",1610612758,0.574,0.138,0.362,"Kings","Sacramento",240,0.202,0.273
"team",22200812,"HOU",1610612745,0.702,0.1,0.231,"Rockets","Houston",240,0.273,0.202
"team",22200811,"SAS",1610612759,0.596,0.131,0.175,"Spurs","San Antonio",240,0.189,0.281
"team",22200811,"CHI",1610612741,0.489,0.164,0.176,"Bulls","Chicago",240,0.281,0.189
"team",22200810,"LAC",1610612746,0.583,0.157,0.174,"Clippers","LA",240,0.326,0.262
"team",22200810,"BKN",1610612751,0.543,0.087,0.275,"Nets","Brooklyn",240,0.262,0.326
"team",22200808,"DET",1610612765,0.566,0.127,0.234,"Pistons","Detroit",240,0.241,0.253
"team",22200808,"BOS",1610612738,0.477,0.094,0.189,"Celtics","Boston",240,0.253,0.241
"team",22200809,"WAS",1610612764,0.641,0.176,0.211,"Wizards","Washington",240,0.232,0.256
"team",22200809,"CLE",1610612739,0.463,0.144,0.184,"Cavaliers","Cleveland",240,0.256,0.232
"team",22200821,"OKC",1610612760,0.659,0.188,0.22,"Thunder","Oklahoma City",240,0.213,0.306
"team",22200821,"LAL",1610612747,0.612,0.119,0.196,"Lakers","Los Angeles",240,0.306,0.213
"team",22200816,"ORL",1610612753,0.549,0.123,0.298,"Magic","Orlando",240,0.304,0.235
"team",22200816,"NYK",1610612752,0.506,0.12,0.244,"Knicks","New York",240,0.235,0.304
"team",22200819,"MEM",1610612763,0.408,0.185,0.344,"Grizzlies","Memphis",240,0.259,0.31
"team",22200819,"CHI",1610612741,0.549,0.141,0.111,"Bulls","Chicago",240,0.31,0.259
"team",22200818,"NOP",1610612740,0.518,0.122,0.3,"Pelicans","New Orleans",240,0.231,0.294
"team",22200818,"ATL",1610612737,0.56,0.103,0.333,"Hawks","Atlanta",240,0.294,0.231
"team",22200817,"PHX",1610612756,0.538,0.162,0.209,"Suns","Phoenix",240,0.304,0.392
"team",22200817,"BKN",1610612751,0.516,0.145,0.353,"Nets","Brooklyn",240,0.392,0.304
"team",22200820,"MIN",1610612750,0.694,0.102,0.237,"Timberwolves","Minnesota",240,0.306,0.237
"team",22200820,"DEN",1610612743,0.529,0.161,0.191,"Nuggets","Denver",240,0.237,0.306
"team",22200828,"UTA",1610612762,0.689,0.105,0.286,"Jazz","Utah",240,0.2,0.082
"team",22200828,"MIN",1610612750,0.476,0.079,0.355,"Timberwolves","Minnesota",240,0.082,0.2
"team",22200827,"SAC",1610612758,0.605,0.186,0.436,"Kings","Sacramento",240,0.326,0.326
"team",22200827,"HOU",1610612745,0.554,0.086,0.271,"Rockets","Houston",240,0.326,0.326
"team",22200826,"TOR",1610612761,0.454,0.148,0.218,"Raptors","Toronto",240,0.239,0.31
"team",22200826,"SAS",1610612759,0.545,0.162,0.255,"Spurs","San Antonio",240,0.31,0.239
"team",22200824,"PHI",1610612755,0.651,0.166,0.211,"76ers","Philadelphia",240,0.241,0.132
"team",22200824,"BOS",1610612738,0.506,0.077,0.196,"Celtics","Boston",240,0.132,0.241
"team",22200825,"MIA",1610612748,0.583,0.114,0.174,"Heat","Miami",240,0.494,0.359
"team",22200825,"IND",1610612754,0.506,0.138,0.349,"Pacers","Indiana",240,0.359,0.494
"team",22200822,"DET",1610612765,0.529,0.133,0.447,"Pistons","Detroit",240,0.222,0.287
"team",22200822,"CLE",1610612739,0.42,0.149,0.25,"Cavaliers","Cleveland",240,0.287,0.222
"team",22200830,"POR",1610612757,0.582,0.107,0.269,"Trail Blazers","Portland",240,0.41,0.103
"team",22200830,"GSW",1610612744,0.603,0.208,0.371,"Warriors","Golden State",240,0.103,0.41
"team",22200829,"LAC",1610612746,0.635,0.189,0.195,"Clippers","LA",240,0.244,0.218
"team",22200829,"DAL",1610612742,0.512,0.113,0.229,"Mavericks","Dallas",240,0.218,0.244
"team",22200823,"WAS",1610612764,0.468,0.072,0.25,"Wizards","Washington",240,0.195,0.226
"team",22200823,"CHA",1610612766,0.592,0.169,0.341,"Hornets","Charlotte",240,0.226,0.195
"team",22200833,"CHI",1610612741,0.522,0.108,0.241,"Bulls","Chicago",240,0.231,0.275
"team",22200833,"BKN",1610612751,0.489,0.115,0.231,"Nets","Brooklyn",240,0.275,0.231
"team",22200834,"MIL",1610612749,0.511,0.121,0.24,"Bucks","Milwaukee",240,0.182,0.236
"team",22200834,"LAL",1610612747,0.515,0.108,0.375,"Lakers","Los Angeles",240,0.236,0.182
"team",22200832,"PHX",1610612756,0.505,0.179,0.473,"Suns","Phoenix",240,0.337,0.284
"team",22200832,"ATL",1610612737,0.494,0.109,0.2,"Hawks","Atlanta",240,0.284,0.337
"team",22200831,"ORL",1610612753,0.524,0.154,0.271,"Magic","Orlando",240,0.196,0.286
"team",22200831,"DEN",1610612743,0.531,0.1,0.34,"Nuggets","Denver",240,0.286,0.196
"team",22200838,"CHA",1610612766,0.635,0.141,0.149,"Hornets","Charlotte",240,0.28,0.191
"team",22200838,"BOS",1610612738,0.527,0.122,0.25,"Celtics","Boston",240,0.191,0.28
"team",22200837,"PHI",1610612755,0.599,0.125,0.146,"76ers","Philadelphia",240,0.262,0.198
"team",22200837,"NYK",1610612752,0.607,0.084,0.238,"Knicks","New York",240,0.198,0.262
"team",22200845,"MIL",1610612749,0.559,0.102,0.07,"Bucks","Milwaukee",240,0.178,0.165
"team",22200845,"LAC",1610612746,0.594,0.111,0.261,"Clippers","LA",240,0.165,0.178
"team",22200835,"SAS",1610612759,0.463,0.129,0.403,"Spurs","San Antonio",290,0.318,0.458
"team",22200835,"DET",1610612765,0.486,0.148,0.323,"Pistons","Detroit",290,0.458,0.318
"team",22200844,"SAC",1610612758,0.591,0.123,0.267,"Kings","Sacramento",240,0.444,0.216
"team",22200844,"DAL",1610612742,0.604,0.147,0.167,"Mavericks","Dallas",240,0.216,0.444
"team",22200842,"NOP",1610612740,0.624,0.15,0.359,"Pelicans","New Orleans",240,0.305,0.176
"team",22200842,"CLE",1610612739,0.53,0.146,0.362,"Cavaliers","Cleveland",240,0.176,0.305
"team",22200841,"MIN",1610612750,0.643,0.179,0.256,"Timberwolves","Minnesota",240,0.136,0.321
"team",22200841,"MEM",1610612763,0.551,0.173,0.208,"Grizzlies","Memphis",240,0.321,0.136
"team",22200836,"PHX",1610612756,0.488,0.148,0.264,"Suns","Phoenix",240,0.258,0.329
"team",22200836,"IND",1610612754,0.516,0.167,0.451,"Pacers","Indiana",240,0.329,0.258
"team",22200840,"MIA",1610612748,0.458,0.176,0.321,"Heat","Miami",240,0.286,0.286
"team",22200840,"HOU",1610612745,0.494,0.174,0.178,"Rockets","Houston",240,0.286,0.286
"team",22200839,"UTA",1610612762,0.516,0.12,0.283,"Jazz","Utah",240,0.333,0.33
"team",22200839,"TOR",1610612761,0.575,0.158,0.304,"Raptors","Toronto",240,0.33,0.333
"team",22200843,"POR",1610612757,0.639,0.111,0.351,"Trail Blazers","Portland",240,0.408,0.422
"team",22200843,"OKC",1610612760,0.658,0.199,0.371,"Thunder","Oklahoma City",240,0.422,0.408
"team",22200846,"PHI",1610612755,0.473,0.095,0.333,"76ers","Philadelphia",240,0.4,0.141
"team",22200846,"BKN",1610612751,0.48,0.13,0.256,"Nets","Brooklyn",240,0.141,0.4
"team",22200849,"WAS",1610612764,0.526,0.086,0.4,"Wizards","Washington",240,0.293,0.179
"team",22200849,"IND",1610612754,0.72,0.19,0.393,"Pacers","Indiana",240,0.179,0.293
"team",22200847,"DEN",1610612743,0.518,0.131,0.18,"Nuggets","Denver",240,0.172,0.341
"team",22200847,"CHA",1610612766,0.53,0.131,0.333,"Hornets","Charlotte",240,0.341,0.172
"team",22200850,"SAS",1610612759,0.534,0.093,0.321,"Spurs","San Antonio",240,0.181,0.184
"team",22200850,"ATL",1610612737,0.484,0.186,0.327,"Hawks","Atlanta",240,0.184,0.181
"team",22200852,"CLE",1610612739,0.52,0.236,0.25,"Cavaliers","Cleveland",240,0.221,0.203
"team",22200852,"CHI",1610612741,0.471,0.134,0.25,"Bulls","Chicago",240,0.203,0.221
"team",22200851,"UTA",1610612762,0.516,0.061,0.411,"Jazz","Utah",240,0.318,0.4
"team",22200851,"NYK",1610612752,0.563,0.118,0.277,"Knicks","New York",240,0.4,0.318
"team",22200848,"ORL",1610612753,0.506,0.192,0.34,"Magic","Orlando",265,0.264,0.271
"team",22200848,"MIA",1610612748,0.489,0.175,0.288,"Heat","Miami",265,0.271,0.264
"team",22200854,"SAC",1610612758,0.626,0.148,0.167,"Kings","Sacramento",265,0.25,0.209
"team",22200854,"DAL",1610612742,0.55,0.065,0.24,"Mavericks","Dallas",265,0.209,0.25
"team",22200853,"LAL",1610612747,0.479,0.145,0.228,"Lakers","Los Angeles",240,0.292,0.125
"team",22200853,"GSW",1610612744,0.494,0.15,0.24,"Warriors","Golden State",240,0.125,0.292
"team",22200856,"TOR",1610612761,0.589,0.171,0.333,"Raptors","Toronto",240,0.414,0.405
"team",22200856,"DET",1610612765,0.546,0.082,0.37,"Pistons","Detroit",240,0.405,0.414
"team",22200855,"MEM",1610612763,0.563,0.115,0.327,"Grizzlies","Memphis",240,0.25,0.295
"team",22200855,"BOS",1610612738,0.571,0.081,0.13,"Celtics","Boston",240,0.295,0.25
"team",22200867,"POR",1610612757,0.505,0.126,0.327,"Trail Blazers","Portland",240,0.134,0.221
"team",22200867,"LAL",1610612747,0.593,0.069,0.173,"Lakers","Los Angeles",240,0.221,0.134
"team",22200861,"MIA",1610612748,0.651,0.145,0.235,"Heat","Miami",240,0.225,0.197
"team",22200861,"DEN",1610612743,0.506,0.092,0.353,"Nuggets","Denver",240,0.197,0.225
"team",22200865,"MIN",1610612750,0.589,0.111,0.304,"Timberwolves","Minnesota",240,0.313,0.345
"team",22200865,"DAL",1610612742,0.633,0.124,0.308,"Mavericks","Dallas",240,0.345,0.313
"team",22200859,"UTA",1610612762,0.566,0.107,0.184,"Jazz","Utah",240,0.294,0.22
"team",22200859,"IND",1610612754,0.594,0.183,0.364,"Pacers","Indiana",240,0.22,0.294
"team",22200866,"WAS",1610612764,0.697,0.159,0.359,"Wizards","Washington",240,0.263,0.169
"team",22200866,"GSW",1610612744,0.675,0.175,0.294,"Warriors","Golden State",240,0.169,0.263
"team",22200864,"OKC",1610612760,0.588,0.196,0.194,"Thunder","Oklahoma City",240,0.2,0.243
"team",22200864,"NOP",1610612740,0.472,0.168,0.423,"Pelicans","New Orleans",240,0.243,0.2
"team",22200863,"ORL",1610612753,0.424,0.159,0.255,"Magic","Orlando",240,0.235,0.221
"team",22200863,"CHI",1610612741,0.519,0.179,0.2,"Bulls","Chicago",240,0.221,0.235
"team",22200862,"NYK",1610612752,0.526,0.108,0.292,"Knicks","New York",240,0.317,0.423
"team",22200862,"BKN",1610612751,0.64,0.084,0.25,"Nets","Brooklyn",240,0.423,0.317
"team",22200857,"CHA",1610612766,0.542,0.106,0.364,"Hornets","Charlotte",240,0.274,0.194
"team",22200857,"ATL",1610612737,0.75,0.157,0.182,"Hawks","Atlanta",240,0.194,0.274
"team",22200860,"PHI",1610612755,0.442,0.167,0.358,"76ers","Philadelphia",240,0.207,0.36
"team",22200860,"HOU",1610612745,0.652,0.162,0.216,"Rockets","Houston",240,0.36,0.207
"team",22200858,"SAS",1610612759,0.622,0.152,0.306,"Spurs","San Antonio",240,0.235,0.321
"team",22200858,"CLE",1610612739,0.553,0.179,0.419,"Cavaliers","Cleveland",240,0.321,0.235
"team",22200872,"WAS",1610612764,0.488,0.124,0.236,"Wizards","Washington",240,0.278,0.279
"team",22200872,"POR",1610612757,0.677,0.161,0.235,"Trail Blazers","Portland",240,0.279,0.278
"team",22200870,"SAC",1610612758,0.608,0.147,0.275,"Kings","Sacramento",240,0.289,0.182
"team",22200870,"PHX",1610612756,0.53,0.174,0.313,"Suns","Phoenix",240,0.182,0.289
"team",22200871,"LAC",1610612746,0.633,0.112,0.279,"Clippers","LA",240,0.239,0.325
"team",22200871,"GSW",1610612744,0.625,0.082,0.364,"Warriors","Golden State",240,0.325,0.239
"team",22200868,"TOR",1610612761,0.589,0.186,0.326,"Raptors","Toronto",240,0.241,0.214
"team",22200868,"ORL",1610612753,0.651,0.202,0.389,"Magic","Orlando",240,0.214,0.241
"team",22200869,"MIL",1610612749,0.551,0.115,0.164,"Bucks","Milwaukee",265,0.389,0.202
"team",22200869,"BOS",1610612738,0.578,0.166,0.26,"Celtics","Boston",265,0.202,0.389
"team",22200876,"NYK",1610612752,0.438,0.048,0.169,"Knicks","New York",240,0.229,0.216
"team",22200876,"ATL",1610612737,0.542,0.095,0.288,"Hawks","Atlanta",240,0.216,0.229
"team",22200879,"UTA",1610612762,0.467,0.038,0.309,"Jazz","Utah",240,0.209,0.234
"team",22200879,"MEM",1610612763,0.527,0.221,0.412,"Grizzlies","Memphis",240,0.234,0.209
"team",22200880,"OKC",1610612760,0.393,0.164,0.317,"Thunder","Oklahoma City",240,0.54,0.427
"team",22200880,"HOU",1610612745,0.534,0.101,0.265,"Rockets","Houston",240,0.427,0.54
"team",22200875,"PHI",1610612755,0.561,0.088,0.233,"76ers","Philadelphia",240,0.372,0.305
"team",22200875,"CLE",1610612739,0.583,0.127,0.282,"Cavaliers","Cleveland",240,0.305,0.372
"team",22200881,"DEN",1610612743,0.548,0.121,0.152,"Nuggets","Denver",240,0.179,0.238
"team",22200881,"DAL",1610612742,0.637,0.133,0.189,"Mavericks","Dallas",240,0.238,0.179
"team",22200882,"NOP",1610612740,0.59,0.106,0.17,"Pelicans","New Orleans",240,0.27,0.434
"team",22200882,"LAL",1610612747,0.478,0.148,0.291,"Lakers","Los Angeles",240,0.434,0.27
"team",22200878,"MIA",1610612748,0.643,0.12,0.189,"Heat","Miami",240,0.349,0.26
"team",22200878,"BKN",1610612751,0.506,0.087,0.327,"Nets","Brooklyn",240,0.26,0.349
"team",22200877,"DET",1610612765,0.647,0.111,0.273,"Pistons","Detroit",240,0.19,0.109
"team",22200877,"BOS",1610612738,0.577,0.141,0.182,"Celtics","Boston",240,0.109,0.19
"team",22200874,"IND",1610612754,0.577,0.138,0.178,"Pacers","Indiana",240,0.268,0.25
"team",22200874,"CHI",1610612741,0.585,0.182,0.233,"Bulls","Chicago",240,0.25,0.268
"team",22200873,"SAS",1610612759,0.521,0.146,0.31,"Spurs","San Antonio",240,0.187,0.302
"team",22200873,"CHA",1610612766,0.444,0.135,0.377,"Hornets","Charlotte",240,0.302,0.187
"team",22200885,"PHX",1610612756,0.555,0.14,0.256,"Suns","Phoenix",240,0.18,0.329
"team",22200885,"LAC",1610612746,0.534,0.136,0.245,"Clippers","LA",240,0.329,0.18
"team",22200884,"WAS",1610612764,0.453,0.169,0.351,"Wizards","Washington",240,0.179,0.232
"team",22200884,"MIN",1610612750,0.526,0.152,0.296,"Timberwolves","Minnesota",240,0.232,0.179
"team",22200883,"MIL",1610612749,0.433,0.062,0.306,"Bucks","Milwaukee",240,0.205,0.216
"team",22200883,"CHI",1610612741,0.557,0.094,0.224,"Bulls","Chicago",240,0.216,0.205
"team",22200889,"PHI",1610612755,0.431,0.109,0.304,"76ers","Philadelphia",240,0.429,0.414
"team",22200889,"MEM",1610612763,0.482,0.114,0.269,"Grizzlies","Memphis",240,0.414,0.429
"team",22200894,"SAC",1610612758,0.548,0.124,0.255,"Kings","Sacramento",240,0.365,0.183
"team",22200894,"POR",1610612757,0.635,0.172,0.341,"Trail Blazers","Portland",240,0.183,0.365
"team",22200893,"LAL",1610612747,0.448,0.093,0.294,"Lakers","Los Angeles",240,0.395,0.2
"team",22200893,"GSW",1610612744,0.581,0.15,0.327,"Warriors","Golden State",240,0.2,0.395
"team",22200887,"IND",1610612754,0.606,0.142,0.431,"Pacers","Indiana",265,0.234,0.263
"team",22200887,"BOS",1610612738,0.638,0.138,0.304,"Celtics","Boston",265,0.263,0.234
"team",22200891,"SAS",1610612759,0.695,0.069,0.122,"Spurs","San Antonio",240,0.267,0.439
"team",22200891,"DAL",1610612742,0.581,0.165,0.255,"Mavericks","Dallas",240,0.439,0.267
"team",22200888,"ORL",1610612753,0.562,0.201,0.234,"Magic","Orlando",240,0.242,0.235
"team",22200888,"DET",1610612765,0.474,0.131,0.305,"Pistons","Detroit",240,0.235,0.242
"team",22200886,"DEN",1610612743,0.511,0.114,0.347,"Nuggets","Denver",240,0.274,0.222
"team",22200886,"CLE",1610612739,0.565,0.174,0.396,"Cavaliers","Cleveland",240,0.222,0.274
"team",22200892,"UTA",1610612762,0.438,0.096,0.357,"Jazz","Utah",265,0.27,0.241
"team",22200892,"OKC",1610612760,0.485,0.188,0.417,"Thunder","Oklahoma City",265,0.241,0.27
"team",22200890,"TOR",1610612761,0.542,0.127,0.188,"Raptors","Toronto",240,0.272,0.298
"team",22200890,"NOP",1610612740,0.516,0.115,0.255,"Pelicans","New Orleans",240,0.298,0.272
"team",22200896,"CLE",1610612739,0.676,0.134,0.222,"Cavaliers","Cleveland",240,0.33,0.271
"team",22200896,"ATL",1610612737,0.528,0.108,0.208,"Hawks","Atlanta",240,0.271,0.33
"team",22200895,"WAS",1610612764,0.554,0.121,0.327,"Wizards","Washington",240,0.152,0.174
"team",22200895,"NYK",1610612752,0.614,0.189,0.225,"Knicks","New York",240,0.174,0.152
"team",22200902,"SAC",1610612758,0.735,0.19,0.238,"Kings","Sacramento",290,0.315,0.367
"team",22200902,"LAC",1610612746,0.667,0.116,0.28,"Clippers","LA",290,0.367,0.315
"team",22200901,"HOU",1610612745,0.641,0.194,0.214,"Rockets","Houston",240,0.239,0.231
"team",22200901,"GSW",1610612744,0.451,0.073,0.254,"Warriors","Golden State",240,0.231,0.239
"team",22200897,"MIL",1610612749,0.44,0.096,0.172,"Bucks","Milwaukee",240,0.194,0.272
"team",22200897,"MIA",1610612748,0.577,0.111,0.269,"Heat","Miami",240,0.272,0.194
"team",22200900,"CHI",1610612741,0.444,0.142,0.135,"Bulls","Chicago",240,0.318,0.235
"team",22200900,"BKN",1610612751,0.636,0.111,0.295,"Nets","Brooklyn",240,0.235,0.318
"team",22200899,"PHX",1610612756,0.511,0.089,0.298,"Suns","Phoenix",240,0.356,0.253
"team",22200899,"OKC",1610612760,0.544,0.11,0.294,"Thunder","Oklahoma City",240,0.253,0.356
"team",22200898,"MIN",1610612750,0.522,0.105,0.235,"Timberwolves","Minnesota",240,0.172,0.304
"team",22200898,"CHA",1610612766,0.554,0.147,0.192,"Hornets","Charlotte",240,0.304,0.172
"team",22200905,"ORL",1610612753,0.561,0.095,0.255,"Magic","Orlando",240,0.422,0.141
"team",22200905,"IND",1610612754,0.422,0.132,0.368,"Pacers","Indiana",240,0.141,0.422
"team",22200904,"MIA",1610612748,0.489,0.144,0.235,"Heat","Miami",240,0.425,0.307
"team",22200904,"CHA",1610612766,0.469,0.17,0.22,"Hornets","Charlotte",240,0.307,0.425
"team",22200903,"TOR",1610612761,0.436,0.161,0.339,"Raptors","Toronto",240,0.386,0.149
"team",22200903,"DET",1610612765,0.415,0.079,0.238,"Pistons","Detroit",240,0.149,0.386
"team",22200906,"NYK",1610612752,0.431,0.067,0.246,"Knicks","New York",240,0.261,0.206
"team",22200906,"NOP",1610612740,0.619,0.179,0.318,"Pelicans","New Orleans",240,0.206,0.261
"team",22200908,"PHI",1610612755,0.593,0.136,0.222,"76ers","Philadelphia",240,0.449,0.14
"team",22200908,"BOS",1610612738,0.506,0.105,0.234,"Celtics","Boston",240,0.14,0.449
"team",22200909,"UTA",1610612762,0.438,0.093,0.267,"Jazz","Utah",240,0.304,0.216
"team",22200909,"SAS",1610612759,0.522,0.152,0.327,"Spurs","San Antonio",240,0.216,0.304
"team",22200907,"MEM",1610612763,0.466,0.151,0.218,"Grizzlies","Memphis",240,0.084,0.157
"team",22200907,"DEN",1610612743,0.553,0.121,0.275,"Nuggets","Denver",240,0.157,0.084
"team",22200914,"TOR",1610612761,0.631,0.146,0.195,"Raptors","Toronto",240,0.161,0.167
"team",22200914,"CLE",1610612739,0.435,0.139,0.271,"Cavaliers","Cleveland",240,0.167,0.161
"team",22200915,"SAC",1610612758,0.57,0.138,0.25,"Kings","Sacramento",240,0.282,0.267
"team",22200915,"OKC",1610612760,0.635,0.195,0.341,"Thunder","Oklahoma City",240,0.267,0.282
"team",22200913,"LAL",1610612747,0.527,0.162,0.281,"Lakers","Los Angeles",240,0.289,0.151
"team",22200913,"DAL",1610612742,0.464,0.106,0.345,"Mavericks","Dallas",240,0.151,0.289
"team",22200918,"LAC",1610612746,0.578,0.14,0.333,"Clippers","LA",265,0.333,0.323
"team",22200918,"DEN",1610612743,0.55,0.118,0.137,"Nuggets","Denver",265,0.323,0.333
"team",22200917,"POR",1610612757,0.485,0.131,0.433,"Trail Blazers","Portland",240,0.455,0.25
"team",22200917,"HOU",1610612745,0.675,0.139,0.184,"Rockets","Houston",240,0.25,0.455
"team",22200911,"BKN",1610612751,0.589,0.152,0.333,"Nets","Brooklyn",240,0.333,0.311
"team",22200911,"ATL",1610612737,0.575,0.096,0.205,"Hawks","Atlanta",240,0.311,0.333
"team",22200912,"WAS",1610612764,0.557,0.123,0.244,"Wizards","Washington",240,0.303,0.215
"team",22200912,"CHI",1610612741,0.461,0.178,0.333,"Bulls","Chicago",240,0.215,0.303
"team",22200916,"MIN",1610612750,0.511,0.175,0.345,"Timberwolves","Minnesota",240,0.233,0.242
"team",22200916,"GSW",1610612744,0.517,0.152,0.263,"Warriors","Golden State",240,0.242,0.233
"team",22200910,"PHX",1610612756,0.511,0.123,0.296,"Suns","Phoenix",240,0.232,0.241
"team",22200910,"MIL",1610612749,0.463,0.123,0.383,"Bucks","Milwaukee",240,0.241,0.232
"team",22200920,"PHI",1610612755,0.525,0.142,0.313,"76ers","Philadelphia",240,0.384,0.272
"team",22200920,"MIA",1610612748,0.507,0.208,0.409,"Heat","Miami",240,0.272,0.384
"team",22200919,"DET",1610612765,0.596,0.166,0.279,"Pistons","Detroit",240,0.293,0.265
"team",22200919,"CHA",1610612766,0.473,0.087,0.278,"Hornets","Charlotte",240,0.265,0.293
"team",22200921,"NYK",1610612752,0.494,0.126,0.188,"Knicks","New York",240,0.436,0.167
"team",22200921,"BOS",1610612738,0.551,0.149,0.318,"Celtics","Boston",240,0.167,0.436
"team",22200922,"ORL",1610612753,0.487,0.181,0.25,"Magic","Orlando",240,0.329,0.303
"team",22200922,"NOP",1610612740,0.513,0.176,0.319,"Pelicans","New Orleans",240,0.303,0.329
"team",22200928,"SAC",1610612758,0.495,0.094,0.241,"Kings","Sacramento",240,0.366,0.245
"team",22200928,"OKC",1610612760,0.616,0.187,0.295,"Thunder","Oklahoma City",240,0.245,0.366
"team",22200931,"POR",1610612757,0.604,0.173,0.409,"Trail Blazers","Portland",240,0.256,0.176
"team",22200931,"GSW",1610612744,0.5,0.13,0.255,"Warriors","Golden State",240,0.176,0.256
"team",22200932,"MIN",1610612750,0.488,0.229,0.28,"Timberwolves","Minnesota",240,0.244,0.277
"team",22200932,"LAC",1610612746,0.528,0.175,0.288,"Clippers","LA",240,0.277,0.244
"team",22200930,"UTA",1610612762,0.473,0.131,0.286,"Jazz","Utah",240,0.424,0.275
"team",22200930,"SAS",1610612759,0.412,0.187,0.35,"Spurs","San Antonio",240,0.275,0.424
"team",22200929,"IND",1610612754,0.571,0.069,0.275,"Pacers","Indiana",240,0.513,0.308
"team",22200929,"DAL",1610612742,0.596,0.09,0.15,"Mavericks","Dallas",240,0.308,0.513
"team",22200926,"HOU",1610612745,0.663,0.111,0.262,"Rockets","Houston",240,0.103,0.174
"team",22200926,"DEN",1610612743,0.541,0.125,0.294,"Nuggets","Denver",240,0.174,0.103
"team",22200925,"TOR",1610612761,0.592,0.216,0.194,"Raptors","Toronto",240,0.202,0.239
"team",22200925,"CHI",1610612741,0.484,0.126,0.39,"Bulls","Chicago",240,0.239,0.202
"team",22200924,"MIL",1610612749,0.506,0.165,0.1,"Bucks","Milwaukee",240,0.118,0.301
"team",22200924,"BKN",1610612751,0.559,0.15,0.31,"Nets","Brooklyn",240,0.301,0.118
"team",22200923,"WAS",1610612764,0.532,0.092,0.333,"Wizards","Washington",240,0.206,0.204
"team",22200923,"ATL",1610612737,0.526,0.091,0.4,"Hawks","Atlanta",240,0.204,0.206
"team",22200927,"MEM",1610612763,0.517,0.24,0.314,"Grizzlies","Memphis",240,0.152,0.267
"team",22200927,"LAL",1610612747,0.482,0.062,0.306,"Lakers","Los Angeles",240,0.267,0.152
"team",22200936,"PHI",1610612755,0.481,0.135,0.222,"76ers","Philadelphia",240,0.265,0.295
"team",22200936,"MIA",1610612748,0.584,0.097,0.262,"Heat","Miami",240,0.295,0.265
"team",22200937,"NYK",1610612752,0.55,0.13,0.167,"Knicks","New York",240,0.236,0.222
"team",22200937,"BKN",1610612751,0.719,0.149,0.289,"Nets","Brooklyn",240,0.222,0.236
"team",22200935,"CLE",1610612739,0.603,0.135,0.275,"Cavaliers","Cleveland",240,0.228,0.359
"team",22200935,"BOS",1610612738,0.543,0.071,0.308,"Celtics","Boston",240,0.359,0.228
"team",22200938,"MEM",1610612763,0.461,0.134,0.39,"Grizzlies","Memphis",240,0.229,0.278
"team",22200938,"HOU",1610612745,0.584,0.088,0.186,"Rockets","Houston",240,0.278,0.229
"team",22200939,"ORL",1610612753,0.66,0.078,0.17,"Magic","Orlando",240,0.309,0.202
"team",22200939,"MIL",1610612749,0.505,0.121,0.278,"Bucks","Milwaukee",240,0.202,0.309
"team",22200934,"DET",1610612765,0.553,0.145,0.292,"Pistons","Detroit",240,0.359,0.365
"team",22200934,"CHI",1610612741,0.59,0.169,0.225,"Bulls","Chicago",240,0.365,0.359
"team",22200940,"OKC",1610612760,0.575,0.13,0.298,"Thunder","Oklahoma City",240,0.264,0.488
"team",22200940,"LAL",1610612747,0.544,0.127,0.333,"Lakers","Los Angeles",240,0.488,0.264
"team",22200933,"PHX",1610612756,0.415,0.137,0.262,"Suns","Phoenix",240,0.169,0.318
"team",22200933,"CHA",1610612766,0.522,0.125,0.167,"Hornets","Charlotte",240,0.318,0.169
"team",22200941,"POR",1610612757,0.567,0.064,0.341,"Trail Blazers","Portland",240,0.358,0.258
"team",22200941,"NOP",1610612740,0.512,0.146,0.304,"Pelicans","New Orleans",240,0.258,0.358
"team",22200943,"PHI",1610612755,0.701,0.128,0.205,"76ers","Philadelphia",240,0.372,0.329
"team",22200943,"DAL",1610612742,0.654,0.14,0.171,"Mavericks","Dallas",240,0.329,0.372
"team",22200942,"WAS",1610612764,0.495,0.139,0.294,"Wizards","Washington",240,0.286,0.185
"team",22200942,"TOR",1610612761,0.595,0.149,0.222,"Raptors","Toronto",240,0.185,0.286
"team",22200945,"LAC",1610612746,0.495,0.118,0.286,"Clippers","LA",240,0.236,0.29
"team",22200945,"GSW",1610612744,0.41,0.152,0.207,"Warriors","Golden State",240,0.29,0.236
"team",22200944,"SAS",1610612759,0.5,0.136,0.18,"Spurs","San Antonio",240,0.133,0.122
"team",22200944,"IND",1610612754,0.51,0.158,0.352,"Pacers","Indiana",240,0.122,0.133
"team",22200948,"BOS",1610612738,0.495,0.122,0.293,"Celtics","Boston",240,0.238,0.274
"team",22200948,"BKN",1610612751,0.542,0.185,0.213,"Nets","Brooklyn",240,0.274,0.238
"team",22200947,"POR",1610612757,0.637,0.162,0.366,"Trail Blazers","Portland",240,0.23,0.176
